"";"property_id";"city";"price";"surface_total";"surface_covered";"rooms";"bedrooms";"bathrooms";"title";"description";"property_type";"operation_type";"geometry";"dist_fitness_centre";"dist_park";"dist_playground"
"1246";"f656e84f8fc98fb1379fb9ab";"Cali";NA;70;70;3;3;2;"Apartamento En Venta En Cali El Ingenio";"PARA MAYOR INFORMACION CONTACTAR A CLAUDIA GUAARITA AL 3113839739, HERMOSO APARTAMENTO UBICADO EN TERCER PISO SIN ASCENSOR, CONSTA DE TRES ALCOBAS, LA PRINCIPAL TIENE BAO PRIVADO, DOS ALCOBAS AUXILIARES, BAO DE ALCOBAS, COCINA INTEGRAL, ESTUDIO CON BAO, 1 PARQUEADERO DESCUBIERTO. EL CONJUNTO TIENE PORTERIA, PISCINA, MAS SALON SOCIAL.  EL SECTOR ES RESIDENCIAL, FACIL ACCESO, CERCA SE ENCUENTRAS ALMACENES DE CADENA, PANADERIAS, PELUQUERIA, TRANSPORTE PUBLICO.";"Apartamento";"Venta";c(-76.537, 3.382);479,531174564255;78,7329697508487;1451,91937369437
"1247";"063408c928607f2187e760f4";"Cali";NA;160;160;4;4;4;"Apartamento En Venta En Cali Puente Palma Cod. VM&amp;M162";"APTO VENTA PUENTE PALMA AREA 160 MTS. CONSTA DE : 4 HABITACIONES, 4 BAOS, ESTUDIO, ESTAR, SALA COMEDOR, PATIO ROPA, COCINA  INTEGRAL, INSTALACION DE GAS, TERRAZA, BALCON, PARQUEADERO, DEPOSITO. CORPROPIEDAD : ASCENSOR, CANCHAS, JUEGOS INFANTILES, PISCINA, BAO, PORTERIA, SHUTE BASURA.";"Apartamento";"Venta";c(-76.55, 3.401);332,872434631254;23,7675589952151;474,502375293402
"1248";"8dbbb4d91976b091d961058d";"Cali";NA;NA;NA;NA;4;3;"APARTAMENTO EN VENTA EN CALI";"Apartamento en Venta Alameda

Apartamento en venta en alameda, uno de los barrios tradicionales de Cali y cerca de todo lo que necesitas para ti y tu familia, cerca de la galería, supermercados como Super Inter, D1, Olímpica, entre otros, además cerca de avenidas que permiten la movilidad y el desplazamiento fácilmente.

Cuenta con espacios abiertos, iluminados y amplios, logrando la tranquilidad y frescura.

El lugar ideal para ti y toda tu familia, programa tu cita ya!!!!";"Apartamento";"Venta";c(-76.537, 3.432);1152,98531846449;307,519726009947;602,202328372013
"1249";"b1603d5522f2c028f1f0618b";"Cali";NA;90;110;4;4;3;"Apartamento En Venta En Cali Cristales Cod. VBNC89030";"excelente apartamento en edificio remodelado 2 piso sin ascensor buena vista iluminado ventilado 3 alcobas cuarto empleada sala comedor cocina integral gas domiciliario 3 baos zona de oficios garaje cubierto vigilancia de 7 am a 7 pm no tiene zonas sociales sector muy tranquilo cerca de supermercados cerca de centros comerciales cerca de clnicas cerca de restaurantes cerca de zonas verdes cerca de zonas bancarias cerca de calle 5 cerca para del mio buen transporte";"Apartamento";"Venta";c(-76.548, 3.437);1268,18941289247;160,637035844275;935,556655332362
"1250";"7690fef1b82632eba6940f7f";"Cali";NA;NA;NA;NA;2;2;"APARTAMENTO EN VENTA, CALI";"Venta de apartamento en el Sur de Cali, Bochalema  apartamento de 76 metros cuadrados, con ascensor,  consta de dos habitaciones la principal con vestier la otra con closet, y 2 baños,   sala de TV o posibilidad de tercera habitación, sala comedor, piso en porcelanato, cocina integral, zona de oficios parqueadero en sotano. La unidad tiene  piscina para adultos y niños,  salón social, juegos infantiles, gimnasio.";"Apartamento";"Venta";c(-76.522326, 3.353936);1340,8123903428;261,226905832967;1467,60209365779
"1251";"c70295036ec6513ef9933f7e";"Cali";NA;152;152;3;3;4;"Apartamento En Venta En Cali Santa Anita";"Amplio Pent house, con excelente ubicacin, sector de gran valorizacin ventilacin e iluminacin Natural, extraordinaria distribucin interior, cercano a vias principales , colegios .universidades, gimnasios.Gran oportunidad de inversion.";"Apartamento";"Venta";c(-76.497, 3.44);1411,94257906982;350,453417769842;1218,79582820724
"1252";"3ac5fb86ac9b474f88eda086";"Cali";NA;260;260;8;8;4;"Casa En Venta En Cali Granada";"En sector residencial en el zona oeste de Cali en el barrio granada, ubicado a dos cuadras del santuario nuestra seora de fatima y la clinica de la policia, lugar rodeado de prestigiosos restaurantes, boutiques, almacenes comerciales, supermercados, instituciones educativas y colegios, con comodas vias de acceso y transporte publico cercano; Casa de dos niveles con cuatro apartamentos cada uno independientes, los cuales constan de sala comedor, dos alcobas, bao social, cocina sencilla con gas natural, zona de oficios con lavadero de ropa y patio, pisos en ceramica. servicios publicos independientes. *inmueble sujeto a disponibilidad de inventario y cambio de precio*";"Casa";"Venta";c(-76.535, 3.46);1115,62211798097;149,997335504066;2440,53103738217
"1253";"c6a134a7aff336446926dd08";"Cali";NA;NA;NA;NA;3;2;"APARTAMENTO EN VENTA, CALI";"Apartamento Ingenio de 100 metros cuadrados, consta de sala comedor, cocina integral, 3 habitaciones la principal con baño, cuarto empleada con baño, 5to piso con ascensor. Conjunto cerrado con piscina, juegos de niños. Informes fernando Angel 301371367 Carlos Arturo Rodriguez 3126549961";"Apartamento";"Venta";c(-76.5331065, 3.3837335);731,497526097048;96,0037791940594;1659,44972505423
"1254";"bc2ded257cba7f38560b56af";"Cali";NA;NA;NA;4;4;NA;"VENTA APARTAMENTO SANTA ANITA - CALI";"WASI 413FRA3609 Se vende bonito apartamento, sin ascensor, en el barrio SANTA ANITA, con piso en marmol, baño social y de servicio renovado, y todos los cuartos con doble ventanas!

Consta de 2 alcobas auxiliares, un cuarto principial con un baño privado y closet independiente con puerta, 1 sala principal junto a sala comedor, una cocina, una zona lavanderia, patio con conexion a cuarto de servicio con su baño propio.

Hermoso apartamento muy bien iluminado en un cuarto piso! Un lugar acogedor para una familia que busca un nuevo hogar en una zona tranquila!
";"Apartamento";"Venta";c(-76.5402263, 3.4018875);666,850312966271;53,6213392156277;1258,94021777201
"1255";"ae0124fde2d6691dae9bd123";"Cali";NA;NA;NA;4;4;NA;"Venta de casa en Quintas de don Simón";"Hermosa casa remodelada, muy iluminada y aireada de dos plantas. precio de oportunidad
";"Casa";"Venta";c(-76.5340648809, 3.3895579319);524,454122037575;26,7274888841628;1317,70977144535
"1256";"6c47d48aa133ab5f67edc127";"Cali";NA;240;NA;NA;5;4;"Casa En Venta En Cali Caney Cod. VBVLZ-1714";"Se vende casa de 3 pisos de 240mt2 en el caney, cuenta con 5 habitaciones, 4 baños, sala, comedor ,cocina, 1 garaje amplio con espacio para dos vehículos y terraza . La casa esta cercana a vias principales, supermercados y a zona comercial. Info Isaac Fontalvo 3014705446";"Casa";"Venta";c(-76.521, 3.385);1520,43715160681;56,2843507719756;1316,73810654205
"1257";"202f9496539075eb1ae2fff5";"Cali";NA;NA;NA;3;3;NA;"VENTA APARTAMENTO VALLE DEL LILI CALI";"Venta de apartamento en séptimo piso con ascensor hasta el parqueadero en sótano,consta de amplio balcón, 3 habitaciones con closet, la principal con baño privado y vestier, baño de alcobas, zona de estudio o estar de tv, cocina integral, zona de oficios. La unidad cuenta con piscina niños y adultos, zona BBQ, salón social. Libre de hipoteca, listo para escriturar.
";"Apartamento";"Venta";c(-76.52066, 3.37085);300,413760444273;36,8814959992071;544,193231174331
"1258";"a8151408be52a92c9771883e";"Cali";NA;NA;NA;2;2;2;"VENTA APARTAMENTO SANTA RITA OESTE";"Apartamento en venta, en sector exclusivo de la ciudad de fácil acceso, el cuarto principal y la sala tiene vista a la reserva natural y zonas verdes, el espacio es iluminado y de ventilación. Apartamento con zona social en la terraza zona BBQ y Jacuzzi, con un parqueadero. Tiene ascensor y su ubicación por estar en vía cerrada lo hace muy tranquilo y sin ruido del trafico, ubicado en cuarto piso. por su cercanía al rio tiene sendero peatonal que bordea todo el barrio.";"Apartamento";"Venta";c(-76.5564720349, 3.449601);1148,2311071783;249,733924575608;2228,13854892164
"1259";"ffa5099e66a6fea5f25e3226";"Cali";NA;NA;213;4;4;5;"Apartamento En Venta En Cali El Peon";"ESPACIOSO E ILUMINADO APARTAMENTO DUPLEX EN EL PEN DE 213.25MT2. 4 HABITACIONES LA PRINCIPAL CON BAO Y VESTIER, DOS DE ELLAS COMPARTEN BAO, Y BAO DE ALCOBAS, ESTUDIO, SALA-COMEDOR, COCINA AMERICANA, ALCOBA DEL SERVICIO CON BAO, BALCN, BAO SOCIAL, 2 GARAJES PARALELOS Y UN DEPSITO. JM INMOBILIARIA 6610000 CELULAR 3153396536 - 3009121380. CDIGO WEB 8448.";"Apartamento";"Venta";c(-76.513, 3.403);1082,48864270855;226,963452364667;515,449967040203
"1260";"d55a849411ec6a656d2511aa";"Cali";NA;115;NA;5;5;4;"Casa En Venta En Cali La Flora Cod. VSHI625";"Se vende Casa en condominio al Norte de Cali, sector exclusivo del barrio  la Flora en condominio, la casa tiene 4 habitaciones con closet, la principal con bao y habitacin del servicio con bao, 4 baos en total, 2 garajes, tiene un rea de 115m2, cocina integral con zona de oficios, el condominio tiene piscina, zona social y juegos infantiles, cerca de parques, c.c.exito, price smart, chipichape a 25 minutos del aeropuerto y fcil acceso a transporte. Administracin $360.000. Precio: $400.000.000. Info: 3107288753";"Casa";"Venta";c(-76.524, 3.482);906,730477530269;168,016115738334;984,507203681028
"1261";"fa6017be8d0341df7a13e272";"Cali";NA;NA;NA;4;4;NA;"VENTA DE HERMOSA CASA EN CIUDAD JARDIN";"Venta hermosa casa de dos pisos mas terraza en exclusivo barrio Ciudad Jardín.

El Primer piso cuenta con antejardín, parqueadero doble con puerta eléctrica, amplia sala, comedor, baño social, iluminada y hermosa cocina integral, bar, sala de tv, patio de ropas y habitación de servicio con baño.

 

Ell segundo piso tiene 4 amplias y comodas habitaciones, todas con baños y closet,

El tercer pisoconsta de  terraza, zona de lavado, salón gigante y espacio amplio  para otra habitació, sala de juegos, oficina, estudio, etc
";"Casa";"Venta";c(-76.5238713, 3.3640281);487,9639398457;392,122279351026;676,926192621829
"1262";"e654eb95e4c3c22459cf4816";"Cali";NA;130;130;3;3;2;"Apartamento En Venta En Cali Centro Cod. VSBI11878";"apartamento ubicado en el centro de cali en 3er piso,con ascensor,cerca a la plaza de caicedo, camara de comercio y se puede adecuar para oficina ya que en el edificio funcionan varias , el apartamento cuenta con 3 habitaciones con closet , bao social,  habitacin principal con bao ,sala comedor amplia,cocina semi integral, zona de oficios,  buena ventilacin , excelente iluminacin,  aire acondicionado central, turco y/o sauna,cuarto de estudio,  vigilancia 7x24, alfombrado, alarma, abanicos, citofono, negociable";"Apartamento";"Venta";c(-76.501, 3.399);324,578018892523;166,477445689027;221,38990922942
"1263";"473fd89d44d502e0083dc435";"Cali";NA;NA;NA;3;3;NA;"Hermoso y amplio apartamento en Los Cristales";"Apartamento en la exclusiva unidad Avalon de Cristales. Privilegiada vista a los cerros desde un piso 12. El apto disfruta de 125 metros distribuidos en sala comedor, balcon amplio, cocina totalmente integral, zona de oficios con calentador, area de servicio con baño, hall de alcobas 3 habitaciones con vista a los cerros y closets amplios, la principal con baño propio y punto de aire acondicionado,baño de alcobas,estudio. Se encuentra en excelente estado, dispone de dos garages en sótano, depósito. La unidad reconocida por sus amplias zonas campestres inauguro este año una segunda porteria con salida a la avenida de los cerros, zonas sociales modernas y muy completas. Premiate con está opción de vida en uno de los sectores más exclusivos y valorizados de la ciudad.
";"Apartamento";"Venta";c(-76.5511250496, 3.4304251847);616,594985208643;459,714912313766;1556,25519978008
"1264";"663daba9d2a6080c4fa0b21f";"Cali";NA;217;537;4;4;5;"Casa Condominio En Venta En Cali Ciudad Jardn";"Exclusiva casa en Ciudad Jardn, con un rea de 217 mt2  cuenta ademas con un rea adicional de uso exclusivo .con acabados de lujo, en un conjunto que se caracteriza por una excelente administracin con hermosas zonas verdes, a tan solo 5 minutos del lago de la babilla, la casa cuenta con 4 alcobas amplias todas con vestier y bao, la habitacin  principal con una exclusiva terraza , en el primer nivel consta de cocina moderna , zona de oficios , habitacin de servicio , zonas verdes , sala principal , comedor , terrazas espectacular con piscina , zona de asados ,y cine.";"Casa";"Venta";c(-76.54, 3.35);1552,81986624224;230,511430611787;2526,76056490949
"1265";"84885a66b590d1dee5fe53dc";"Cali";NA;NA;NA;NA;3;4;"APARTAMENTO EN VENTA EN CALI";"Presentamos apartamento de lujo inteligente (domótica) para venta en oeste de cali completamente AMOBLADO, con un área de 257 mt2 , maravillosas terrazas, gym y bbq, posee un diseño de piscina de borde infinito el cual es inspirador, amplia y moderna cocina con comedor auxiliar, las tres habitaciones tienen su baño privado y la principal con balcón privado, Walking  closet, cuarto y baño de servicio patio de ropas, depósito, baño de visitas y tres parqueaderos. junto al tranquilo Río Cali, cuenta con los mejores proveedores, un diseño arquitectónico atemporal y excelentes acabados, cuidando cada detalle para hacer del confort una experiencia de vida. El precio está por debajo del avalúo y los muebles están cotizados por 150 millones de pesos.";"Apartamento";"Venta";c(-76.554, 3.452);803,563381343771;587,055404200257;2178,38750139714
"1266";"7c0640d36bbdfbe0f9568130";"Cali";NA;NA;NA;3;3;NA;"Apartamento en venta Quintas de Don Simon";"Viva en el sur de Cali, en una excelente ubicación, cerca de centros comerciales, vías principales y bancos, en quintas de don Simón, en un  lindo y remodelado apartamento aireado e iluminado en 6 piso en la Unidad Residencial Tonoli, con ascensor hasta el sótano, consta de sala, comedor, sala de Star, estudio, balcón, cocina integral, baño social, zona de oficios, baño de habitaciones, tres amplias habitaciones con closet la principal con vestier y baño.  Un parqueadero en sótano, la unidad cuenta con, piscina adultos y niños, sauna, kiosco, juegos infantiles.
";"Apartamento";"Venta";c(-76.5362977982, 3.3884854275);298,028615410506;27,4596399647477;1107,70389373271
"1267";"458561e64b019cd17f8de8ab";"Cali";NA;NA;NA;NA;5;3;"venta casa oriente  ciudad córdoba 3 plantas";"<b>venta casa oriente  ciudad córdoba 3 plantas</b><br><br>Hermosa casa de 3 plantas m&aacute;s terraza, de 5x 12 de fondo, bien ubicada, a media cuadra de la v&iacute;a principal, sector residencial de  buena valorizaci&oacute;n. Cuenta con antejardin, amplia sala comedor, cocina,cinco cuartos, dos estudios, tres ba&ntilde;os, 2 balcones  y terraza .<br /><br><br> Características adicionales: <br>  <br><br> Ref#631444.";"Casa";"Venta";c(-76.505, 3.396);494,27947836101;48,1945975375386;670,54690391377
"1268";"660112f1c721f4e8c6301fe6";"Cali";NA;90;260;4;4;2;"Casa En Venta En Cali Cristbal Colon Cod. VSBI12890";"casa bifamiliar, vehicular, excelente ubicacin, cerca a a todo tipo de comercio, iglesia, centro de atencin medica, restaurantes, colegios, alcantarillado nuevo, piso en ceramica.PISO 1: Garage local, sala comedor, 2 alcobas, cocina integral, bao social, patio.PISO 2: Gradas internas independientes, sala, balcn, comedor, 2 alcobas, cocina tradicional, bao social, zona de ropas.PISO 3: Amplia terraza semicubierta.";"Casa";"Venta";c(-76.524, 3.423);468,241566278236;626,500412318712;796,404136482188
"1269";"006f255515587679ac744aac";"Cali";NA;NA;NA;NA;3;3;"APARTAMENTO EN VENTA EN CALI";"Incluye paneles japoneses y black outs a la medida al igual de aire acondicionado en cuarto principal. Generoso balcón, espaciosa ventaneria ubicada perfectamente para tu deleite. Si buscas algo familiar y acogedor, donde los niños y visitas puedan relajarse en la piscina, jugar un partido de fútbol en la cancha o sentarte al lado del árbol central de la unidad a leer un libro, este es tu apartamento.Agenda una cita y compartamos tu nuevo hogar. Precio negociable.";"Apartamento";"Venta";c(-76.523, 3.381);1299,95729487562;113,356591100999;1688,29358098098
"1270";"532002d3c17a089ed2ea921c";"Cali";NA;NA;NA;3;3;NA;"SE VENDE APARTAMENTO CALI NORTE FLORA";"Mogar vende apartamento en  el norte de Cali en el barrio la flora en un edificio es un segundo piso sin ascensor consta de 3 habitaciones , la habitacion principal con baño , sala comedor , cocina integral , 2 habitaciones auxiliares con baño entre alcobas, zona de oficios, piso en marmol , el apartamento tiene un balcon lo que lo hace freco e iluminado , el edificio cuenta con parqueadero comun de uso exclusivo y cubierto, en un sector residencial tradicional del norte de cali.
";"Apartamento";"Venta";c(-76.5078472, 3.4873841);1021,66888048053;168,674601763703;637,305365849803
"1271";"b8b5f783d4e24e45b5c41cae";"Cali";NA;NA;NA;5;5;NA;"VENTA CASA INGENIO 460$ ESTRATO 5";NA;"Casa";"Venta";c(-76.527202202, 3.3830987898);1385,41465519591;63,5043561387497;2004,46008544579
"1272";"7f02bbec1850c9bf45f1ed49";"Cali";NA;NA;NA;3;3;2;"Se vende casa valle del Lili (M.R)";"CÓDIGO WASSI: 4376328 (M.R)Se vende linda casa valle del Lili consta de: tres alcobas sala comedor, cocina, dos baños, estudio, patio la unidad cuenta con piscina, zona de juegos parqueadero propio,de administración se paga 240.000 tiene hipoteca el precio negociable SU MEJOR OPCIÓN!!!";"Casa";"Venta";c(-76.5220207712, 3.3767929);837,576758163093;82,7307542630387;1210,48608317214
"1273";"b224b1295d118076df424d8e";"Cali";NA;NA;NA;5;5;NA;"Bonita casa cerca de Chipichape.";"Esta tradicional Casa, cuenta con amplios espacios internos, patio, garaje cubierto, terraza y balcon, lista para que la personalice al gusto de su familia, es ideal para inversionistas que quieran hacer apartamentos o apartaestudios, ya que es esta ubicada en zona residencial de alta demanada, zona tranquila y segura, cerca de vias de acceso, cerca de Chipichape, colegios, lista para desarrollar un proyecto, es una casa como las de antes!. Veala y enamorse de su potencial. CIta previa.
";"Casa";"Venta";c(-76.5303150336, 3.4857480165);1456,39914104917;289,690507155483;1386,64003569126
"1274";"543f563d8f13d22925349bc2";"Cali";NA;173;173;3;3;5;"Apartamento En Venta En Cali Cristales Cod. VBNC88318";"VENDO espectacular apartamento en altos de cristales.Excelente iluminacin natural, amplio, seguro, vista panormica a cristo rey, cuenta con chapa digital en puerta principal sala, comedor, cocina integral americana equipada con lavavajillas, triturador de basura, nevera de vinos , cuarto de alacena, torre de hornos, balcn, estudio escritorio de madera extra-grande, bao social , 2 cuarto con closet y bao, el cuarto principal con vestir, bao amplio, balcn y aire acondicionado, sala de tv, zona de lavado, cuarto de servicio. calentador a gas, detector de incendios, 2 parqueaderos cubiertos ,2 depsitos. El conjunto cuenta con portera, vidrio blindado, Piscinas climatizadas 24/7,Jacuzzi, Sauna, Turco, Saln Comunal con aire acondicionado,2 Zonas infantil,Saln de reuniones con equipos,Sala de escoltas y chferes, Saln de juegos, Gimnasio,2 escaleras de emergencia,Senderos ecolgicos.NOTA: Se escuchan ofertas de PERMUTA por apartamento en el Oeste.    CDIGO 88318";"Apartamento";"Venta";c(-76.551, 3.46);839,156803504219;80,7314354135345;2692,598033113
"1275";"309536324a798d7c13b8affb";"Cali";NA;NA;NA;3;3;NA;"APARTAMENTO EN BELLAVISTA CALI - VENTA";"Vendemos Apartamento tipo penthouse remodelado, en barrio Bellavista, oeste de Cali, área 240 m2 (incluye terraza de 40 m2 con hermosa vista a Cali) más 2 parqueaderos independientes y deposito. Son 3 habitaciones con baño (Ppal. con walking closet) sala de televisión con baño social, sala principal, comedor, terraza con sala tv. Cuarto de servicio con baño. Cocina integral, aires acondicionados en las habitaciones, sistema de alarmas, circuito cerrado Tv. y puerta de seguridad . Zonas comunes (Piscina, baño turco, salón social, juegos infantiles, cancha de micro futbol en cesped, zona de mascotas, planta de emergencia total, vigilancia privada 24 horas) Cod. 30843
";"Apartamento";"Venta";c(-76.5542838, 3.4502376);897,468168060113;404,299794987442;2073,4111815331
"1276";"947439fbe8060d963623cfc8";"Cali";NA;NA;NA;NA;7;5;"CASA EN VENTA EN CALI";"En venta espectacular casa esquinera con excelente ubicación, en el barrio Colseguros, cerca a vías principales, supermercados y demás. Esta gran casa cuenta con 3 niveles, en el primer piso cuenta con 4 habitaciones, sala comedor, cocina, 2 baños, patio interno y garaje cubierto. Segundo piso: 3 habitaciones 2 baños, cocina y balcón. Tercer piso: cuarto útil grande con baño y terraza.";"Casa";"Venta";c(-76.532, 3.431);802,179897992852;183,075124707392;295,52928743095
"1277";"d9e09327c2c51cf9200772da";"Cali";NA;1440;NA;NA;6;6;"Casa en venta sur de cali ciudad jardin pance hermosa buen precio de oportunidad excelente estado aproveche";"Hermosa casa campestre en condominio, muy bien ubicada en uno de los mejores y exclusivos sectores de la ciudad de Cali. La propiedad fue diseñada desde el principio con sus respectivos planos arquitectónicos y excelente construcción. Tiene la posibilidad de alquilar una parte de la casa que está dividida o tener la propiedad completa en su totalidad. La propiedad cuenta con un área total de 1.449 metros cuadros de los cuales construidos son  521 metros cuadros, 381 metros son construidos en una parte de la casa y los otros 140 en la parte que se puede alquilar como un apartamento. La casa cuenta con 4 alcobas, estudio, amplia sala-comedor, cocina americana, zona de servicio, amplios jardines, 4 baños de los cuales uno tiene jacuzzi, excelentes acabados en general. El apartamento cuenta con dos alcobas, amplia sala-comedor, cocina integral, estudio, zona de servicio, 2 baños y excelentes acabados generales.<br>El sector se caracteriza por la tranquilidad y la cercana ubicación a los centros comerciales, universidades y colegios del sector. Vigilancia las 24 horas, con servicio de portería. Parqueadero para 4 vehículos dentro de la vivienda.<br>Informes al 3147886290";"Casa";"Venta";c(-76.5189971924, 3.4319999218);1197,74744834845;85,6310491052696;186,67126858347
"1278";"e6113dc44e4c7ac2d7ac94e1";"Cali";NA;125;125;4;4;4;"Apartamento En Venta En Cali Los Cristales Cod. VORG40";"Vendo apartamento duplex 125 MTS/2  en  el barrio Los cristales avenida de los cerros    Valor $325.000.000  valor administracin $648,000   EN EXCLUSIVA CO PROPIEDAD Magnficos espacios,  iluminado,   sala comedor, amplio estudio, Terraza propia,  tres alcobas bao alcoba principal con vestier y tina jacuzzi  bao social, bao de alcobas,  ms alcoba servicio, Cocina integral con amplios espacios para  almacenamiento   en total cuenta con tres baos ms bao servicio, patio de ropas. Parqueadero doble en lnea  con portera permanente y circuito cerrado de televisin,  Planta elctrica.  tanques de almacenamiento de agua, En piso 7 del edificio  Zona hmeda  piscina y jacuzzi  bao turco cuenta con cocineta,  zona B.B.Q,  180 grados en  EXTRAORDINARIA VISTA DE  CALI  O";"Apartamento";"Venta";c(-76.549, 3.435);1047,3038435238;240,566008155605;1103,81920523309
"1279";"615f2315a871ce73438f1c6b";"Cali";NA;NA;NA;3;3;2;"Venta Apartamento en Parques del lili 1";"Apartamento en tercer piso sin ascensor muy bien ubicado al sur de la ciudad, en un conjunto residencial bien habitado, completo y muy bonito. Cuenta con 3 habitaciones y 2 baños, un parqueadero descubierto, vigilancia las 24 horas del día. 
Apartamento con una muy buena distribución la cual aprovecha mucho la luz natural y las corrientes de aire, no le da sol de la tarde al apartamento lo cual lo hace un apartamento muy fresco.";"Apartamento";"Venta";c(-76.5182935, 3.378783);1170,12249784342;73,2815091918005;1359,20474352746
"1280";"2e14c2d3b3dbed4f754e9c80";"Cali";NA;NA;NA;NA;3;2;"APARTAMENTO EN VENTA EN CALI";"Apartamento ubicado en  el Bosque, tercer piso sin ascensor, estrato 5, 88.12 M2 construidos aproximados. El Apartamento consta de:  3 alcobas con closets en madera, principal con baño,  baño auxiliar, pisos en cerámica,  cocina integral, zona de oficios, parqueadero eléctrico propio en sótano. Valor administración $25.000 para aseo del edificio.";"Apartamento";"Venta";c(-76.53, 3.485);1429,10191044554;376,190083151543;1375,04692918611
"1281";"7e72a8823fe07c958815c06f";"Cali";NA;NA;NA;3;3;NA;"Apartamento en la flora Cali Norte";"En venta  Apto primer piso sector la flora 60 mts unidad cerrada con piscina 3 habitaciones 2 baños cocina integral nueva balcón  parqueadero en sótano y depósito  Paga $200 mil de administración
Precio de venta : $ 220 millónes";"Apartamento";"Venta";c(-76.5129547014, 3.4890588624);528,336759834228;219,743036718188;487,928774132904
"1282";"615b6e86297189fbe2d98155";"Cali";NA;138;NA;NA;3;3;"Apartamento En Venta En Cali Altos De Cristales Cod. VBVLZ-343";"APARTAMENTO EN VENTA UBICADO EN LOS CRISTALES, TRES HABITACIONES , CUARTO DE SERVICIO,DOS PARQUEADEROS INDEPENDIENTES , BAÑO SOCIAL, HABITACIÓN PRINCIPAL CON BAÑO Y VESTIER, BUENAS ZONAS SOCIALES.";"Casa";"Venta";c(-76.552, 3.431);722,040186288864;545,27401340341;1601,77874731603
"1283";"cf6b3a5673736fc51a5e278e";"Cali";NA;NA;NA;6;6;NA;"Venta de Casa La Nueva Base, Norte de Cali 2504.";"Vendo casa en via vehicular, tres pisos mas terraza de 105mts2 en La Nueva Base, Norte de Cali, Valle del Cauca. 

La casa consta de seis habitaciones, cuatro baños, un parqueadero, sala comedor, zona de oficios y terraza. 

Excelente ubicacion cerca a centros comerciales, colegios, universidades, supermercados, transporte publico y via principal. 
";"Apartamento";"Venta";c(-76.4953463, 3.4492794);1832,58534418599;510,873118774045;2225,70217717236
"1284";"f54b3506ed6af1eb1d2b1138";"Cali";NA;580;600;6;6;7;"Casa Condominio En Venta En Cali Pance";"Se vende casa en Pance en uno de los sectores mas exclusivos de la zona, el inmueble cuenta con una excelente distribucin interna y externa cerca a centros comerciales,colegios y universidades, excelente precio, comuncate!!";"Casa";"Venta";c(-76.527, 3.336);713,626617484582;701,937513763455;3527,0961756828
"1285";"ff0b4c2b5f9ecc0e3ac6b640";"Cali";NA;NA;NA;NA;3;5;"APARTAMENTO EN VENTA EN CALI";"VENDO , Moderno Apartamento , sala y comedor en espacios independientes, amplio balcón interno , estudio, baño social, Cuenta con tres alcobas cada una con baño. principal con vestier, y acceso al balcón, cocina integral, y comedor auxiliar, alcoba servicio, zona oficios.  La unidad cuenta con amplias zonas verdes,  Piscina semi olímpica, para adultos y niños, zonas de juegos, Gym,  jacuzzi, baño turco, juegos infantiles, cuenta con dos parqueaderos y cuarto útil. Excelente ubicacion, cerca  a los principales colegios y universidades del sector pance cañasgordas, buenas vías de acceso.  Documentos al día.  Mas Info. con INDIRA OYOLA CEL. 3104005590";"Apartamento";"Venta";c(-76.532, 3.354);1171,06365018896;290,480981762209;2060,69875807439
"1286";"bfaa264b2ea82b4c606c4a8d";"Cali";NA;NA;NA;NA;4;4;"CASA EN VENTA EN CALI";"Una casa exclusiva a un precio único, con estilo familiar y excelente oportunidad en precio. Generosos espacios en sus 4 habitaciones, tres de ellas con vestier, iluminación natural a través de dos balcones en dos de las habitaciones, patio interno de uso versátil  para que lo adecues a tus preferencias como zona verde, BBQ o ejercicios. Esta casa logra la mejor combinación entre comodidad, seguridad  y múltiples espacios que ofrecen privacidad. Agendemos una cita y descubramos tu proximo hogar.";"Casa";"Venta";c(-76.529, 3.365);76,6681847473727;100,8161506736;1199,2872908817
"1287";"384d1a4abfc34c8db60347b9";"Cali";NA;NA;NA;3;3;NA;"SE VENDE HERMOSO APARTAMENTO EN UNIDAD RESIDENCIAL MARBELLA";"Herrecor inmobiliaria oferta apartamento en VENTA en la ciudad en Cali zona sur, 8 piso unidad residencial Marbella, consta de : 3 habitaciones una de ellas con baño todas con closet, cocina, 2 baños sala comedor, zona de oficios, ascensor, parqueadero asignado, 87 mt2. NO PIERDAS LA OPORTUNIDAD! AGENDA TU CITA YA!
";"Apartamento";"Venta";c(-76.5229713, 3.3650205);477,048713731738;286,177471806126;544,05924718104
"1288";"e1c8ebfa12b9994c682a54f2";"Cali";NA;NA;NA;2;2;NA;"Ref 124a vendo apartamento Versalles (Norte)";"Ref 124a vendo apartamento Versalles (Norte)
3 piso
área : 90 mts2
consta de
2 habitaciones
estudio ( convertido en oficina ) con posibilidad de ser otra habitación
2 baños
cocina
sala comedor
estrato : 5
aire acondicionado
parqueadero propio para un vehículo
no tiene ascensor
renta 1.200.000 MENSUALES
Administración : 280 mil
$ 220 MLLS
LLamar al 3187302150 carlos
";"Apartamento";"Venta";c(-76.5320920944, 3.4606686493);883,431876039428;138,040682289203;2599,68842928425
